Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,91719,2023-03-13,-0.152699436,-0.150455154,-0.148461988,21,100
Market-Adjusted Model,91720,2023-03-13,0.0762462865,0.0791724567,0.0804837346,21,100
Market-Adjusted Model,91721,2023-03-13,0.1457920198,0.1499688644,0.1500294679,21,100
Market-Adjusted Model,91722,2023-03-13,-0.143705745,-0.1409009,-0.139468297,21,100
Market-Adjusted Model,91723,2023-03-13,0.0040112477,0.0081268149,0.0082486958,21,100
Market-Adjusted Model,91725,2023-03-13,-0.007878797,-0.004229366,-0.003641349,21,100
Market-Adjusted Model,91727,2023-03-13,0.026431144,0.0292934245,0.0306685921,21,100
Market-Adjusted Model,91733,2023-03-13,0.0642546863,0.0687964036,0.0684921344,21,100
Market-Adjusted Model,91734,2023-03-13,0.0140899024,0.0229423766,0.0183273505,21,100
Market-Adjusted Model,91742,2023-03-13,-0.25948148,-0.280649044,-0.255244032,21,100
Market-Adjusted Model,91747,2023-03-13,0.0363103324,0.0390162007,0.0405477805,21,100
Market-Adjusted Model,91749,2023-03-13,0.0007371211,0.0046690528,0.0049745692,21,100
Market-Adjusted Model,91754,2023-03-13,-0.011058689,-0.001726203,-0.006821241,21,100
Market-Adjusted Model,91757,2023-03-13,-0.003765855,-0.000027213,0.0004715927,21,100
Market-Adjusted Model,91758,2023-03-13,-0.019304992,-0.016254749,-0.015067544,21,100
Market-Adjusted Model,91760,2023-03-13,0.0246439673,0.0276461227,0.0288814154,21,100
Market-Adjusted Model,91774,2023-03-13,-0.153724049,-0.151610639,-0.149486601,21,100
Market-Adjusted Model,91776,2023-03-13,0.1522318222,0.1566660265,0.1564692703,21,100
Market-Adjusted Model,91777,2023-03-13,0.005860697,0.0171352663,0.0100981451,21,100
Market-Adjusted Model,91778,2023-03-13,-0.153190542,-0.155142653,-0.148953094,21,100
Market-Adjusted Model,91779,2023-03-13,0.100533161,0.1142322832,0.1047706091,21,100
Market-Adjusted Model,91780,2023-03-13,0.0630030317,0.0710811478,0.0672404798,21,100
Market-Adjusted Model,91781,2023-03-13,0.0062304616,0.0125170832,0.0104679097,21,100
Market-Adjusted Model,91782,2023-03-13,0.1946474837,0.1940799412,0.1988849318,21,100
Market-Adjusted Model,91784,2023-03-13,0.0230729935,0.0315289808,0.0273104416,21,100
Market-Adjusted Model,91785,2023-03-13,0.0142224731,0.0205981723,0.0184599212,21,100
Market-Adjusted Model,91786,2023-03-13,0.0916893553,0.102262683,0.0959268034,21,100
Market-Adjusted Model,91787,2023-03-13,0.1509351574,0.1553782944,0.1551726055,21,100
Market-Adjusted Model,91788,2023-03-13,-0.150163968,-0.14831434,-0.14592652,21,100
Market-Adjusted Model,91789,2023-03-13,-0.025230307,-0.014198237,-0.020992858,21,100
Market-Adjusted Model,91790,2023-03-13,0.1661818029,0.1643969884,0.170419251,21,100
Market-Adjusted Model,91792,2023-03-13,-0.116999471,-0.105432647,-0.112762022,21,100
Market-Adjusted Model,91793,2023-03-13,-0.069966373,-0.062732827,-0.065728924,21,100
Market-Adjusted Model,91794,2023-03-13,-0.010926098,-0.004499349,-0.00668865,21,100
Market-Adjusted Model,91795,2023-03-13,-0.178794243,-0.180612924,-0.174556795,21,100
Market-Adjusted Model,91796,2023-03-13,-0.032137308,-0.023797965,-0.02789986,21,100
Market-Adjusted Model,91797,2023-03-13,-0.017109135,-0.010350776,-0.012871687,21,100
Market-Adjusted Model,91798,2023-03-13,-0.094035438,-0.083881767,-0.08979799,21,100
Market-Adjusted Model,91801,2023-03-13,-0.208860783,-0.170705371,-0.204623334,21,100
Market-Adjusted Model,91806,2023-03-13,-0.070268293,-0.067393666,-0.066030845,21,100
Market-Adjusted Model,91808,2023-03-13,-0.083423446,-0.080921588,-0.079185998,21,100
Market-Adjusted Model,91809,2023-03-13,-0.088781529,-0.086712117,-0.084544081,21,100
Market-Adjusted Model,91810,2023-03-13,-0.008202589,-0.004036241,-0.003965141,21,100
Market-Adjusted Model,91811,2023-03-13,-0.013959985,-0.010000509,-0.009722536,21,100
Market-Adjusted Model,91814,2023-03-13,-0.007017537,0.0039573207,-0.002780089,21,100
Market-Adjusted Model,91815,2023-03-13,-0.010914714,-0.006324362,-0.006677266,21,100
Market-Adjusted Model,91818,2023-03-13,-0.074260253,-0.071753151,-0.070022805,21,100
Market-Adjusted Model,91822,2023-03-13,-0.458371048,-0.497324122,-0.4541336,21,100
Market-Adjusted Model,91826,2023-03-13,-0.188617942,-0.195004197,-0.184380494,21,100
Market-Adjusted Model,91827,2023-03-13,-0.051739876,-0.045158875,-0.047502427,21,100
Market-Adjusted Model,91828,2023-03-13,-0.002277963,0.0018410568,0.0019594853,21,100
Market-Adjusted Model,91832,2023-03-13,-0.137110819,-0.137499457,-0.132873371,21,100
Market-Adjusted Model,91834,2023-03-13,-0.070958126,-0.067773585,-0.066720678,21,100
Market-Adjusted Model,91836,2023-03-13,0.0127057116,0.0212890812,0.0169431596,21,100
Market-Adjusted Model,91845,2023-03-13,-0.21970256,-0.211881457,-0.215465112,21,100
Market-Adjusted Model,91849,2023-03-13,0.0040795228,0.0084022601,0.0083169709,21,100
Market-Adjusted Model,91850,2023-03-13,-0.099175166,-0.0941747,-0.094937717,21,100
Market-Adjusted Model,91855,2023-03-13,-0.191101103,-0.198403979,-0.186863655,21,100
Market-Adjusted Model,91856,2023-03-13,-0.054483173,-0.051679285,-0.050245725,21,100
Market-Adjusted Model,91858,2023-03-13,-0.07839528,-0.076038007,-0.074157832,21,100
Market-Adjusted Model,91872,2023-03-13,-0.018987397,-0.015233597,-0.014749949,21,100
Market-Adjusted Model,91873,2023-03-13,0.0201151731,0.0233087077,0.0243526212,21,100
Market-Adjusted Model,91874,2023-03-13,-0.0642561,-0.060964228,-0.060018651,21,100
Market-Adjusted Model,91875,2023-03-13,-0.039020544,-0.035415778,-0.034783096,21,100
Market-Adjusted Model,91876,2023-03-13,-0.006381091,-0.001906118,-0.002143643,21,100
Market-Adjusted Model,91877,2023-03-13,0.0038035343,0.0078764857,0.0080409824,21,100
Market-Adjusted Model,91878,2023-03-13,0.0090032849,0.0144343872,0.013240733,21,100
Market-Adjusted Model,91879,2023-03-13,0.0009003239,0.0047985625,0.005137772,21,100
Market-Adjusted Model,91886,2023-03-13,0.0016687068,0.0058037329,0.0059061549,21,100
Market-Adjusted Model,91895,2023-03-13,-0.115331436,-0.114596021,-0.111093988,21,100
Market-Adjusted Model,91901,2023-03-13,-0.150289007,-0.153206367,-0.146051559,21,100
Market-Adjusted Model,91902,2023-03-13,-0.085170397,-0.073004207,-0.080932949,21,100
Market-Adjusted Model,91907,2023-03-13,0.1297880718,0.1401867003,0.1340255199,21,100
Market-Adjusted Model,91910,2023-03-13,-0.079037805,-0.072195516,-0.074800357,21,100
Market-Adjusted Model,91914,2023-03-13,-0.057411689,-0.053322336,-0.053174241,21,100
Market-Adjusted Model,91915,2023-03-13,0.0376789731,0.047644844,0.0419164212,21,100
Market-Adjusted Model,91926,2023-03-13,-0.139989283,-0.141649757,-0.135751835,21,100
Market-Adjusted Model,91928,2023-03-13,-0.175000026,-0.178928788,-0.170762578,21,100
Market-Adjusted Model,91929,2023-03-13,-0.138979386,-0.126055573,-0.134741938,21,100
Market-Adjusted Model,91933,2023-03-13,-0.004086747,-0.000899795,0.0001507009,21,100
Market-Adjusted Model,91937,2023-03-13,-0.003531677,0.0006893975,0.0007057708,21,100
Market-Adjusted Model,91938,2023-03-13,0.0225225007,0.0257795949,0.0267599488,21,100
Market-Adjusted Model,91944,2023-03-13,-0.002307934,0.001529462,0.0019295144,21,100
Market-Adjusted Model,91945,2023-03-13,-1.22371E-9,0.0042610325,0.0042374469,21,100
Market-Adjusted Model,91947,2023-03-13,-0.167255553,-0.154576944,-0.163018105,21,100
Market-Adjusted Model,91948,2023-03-13,0.0296769704,0.033226016,0.0339144185,21,100
Market-Adjusted Model,91949,2023-03-13,0.0305600719,0.0334951482,0.03479752,21,100
Market-Adjusted Model,91950,2023-03-13,0.0182551499,0.0211513856,0.022492598,21,100
Market-Adjusted Model,91952,2023-03-13,0.0227808717,0.0258095006,0.0270183198,21,100
Market-Adjusted Model,91959,2023-03-13,-0.184478271,-0.188472614,-0.180240823,21,100
Market-Adjusted Model,91964,2023-03-13,-0.063423425,-0.056559898,-0.059185977,21,100
Market-Adjusted Model,91966,2023-03-13,-0.053030218,-0.049129951,-0.04879277,21,100
Market-Adjusted Model,91968,2023-03-13,-0.103029971,-0.102084647,-0.098792522,21,100
Market-Adjusted Model,91975,2023-03-13,-0.06231352,-0.058667134,-0.058076072,21,100
Market-Adjusted Model,91977,2023-03-13,0.2208101507,0.2398499247,0.2250475988,21,100
Market-Adjusted Model,91978,2023-03-13,0.0007504805,0.0048881459,0.0049879286,21,100
Market-Adjusted Model,91989,2023-03-13,-0.086560013,-0.084617639,-0.082322565,21,100
Market-Adjusted Model,91990,2023-03-13,-0.039643371,-0.035626892,-0.035405922,21,100
Market-Adjusted Model,91991,2023-03-13,-0.075528706,-0.065549915,-0.071291257,21,100
Market-Adjusted Model,91992,2023-03-13,-0.080052995,-0.077422637,-0.075815547,21,100
Market-Adjusted Model,91993,2023-03-13,-0.055165085,-0.051798227,-0.050927637,21,100
Market-Adjusted Model,91995,2023-03-13,-0.064469276,-0.061927008,-0.060231828,21,100
Market-Adjusted Model,91996,2023-03-13,-0.020655749,-0.017061979,-0.016418301,21,100
Market-Adjusted Model,91997,2023-03-13,-0.082694962,-0.078149332,-0.078457514,21,100
Market-Adjusted Model,91998,2023-03-13,-0.17839455,-0.183935142,-0.174157102,21,100
Market-Adjusted Model,91999,2023-03-13,-0.023610256,-0.019631394,-0.019372808,21,100
Market-Adjusted Model,92000,2023-03-13,-0.045993668,-0.041744179,-0.04175622,21,100
Market-Adjusted Model,92001,2023-03-13,-0.06764154,-0.062883545,-0.063404092,21,100
Market-Adjusted Model,92002,2023-03-13,-0.00945276,-0.004677235,-0.005215312,21,100
Market-Adjusted Model,92003,2023-03-13,-0.019941435,-0.01529544,-0.015703987,21,100
Market-Adjusted Model,92004,2023-03-13,-0.079570088,-0.076732453,-0.07533264,21,100
Market-Adjusted Model,92005,2023-03-13,-0.07680654,-0.073993253,-0.072569092,21,100
Market-Adjusted Model,92007,2023-03-13,-0.071658481,-0.069156097,-0.067421033,21,100
Market-Adjusted Model,92008,2023-03-13,-0.027491507,-0.023259046,-0.023254059,21,100
Market-Adjusted Model,92011,2023-03-13,-0.001040849,0.003990388,0.0031965988,21,100
Market-Adjusted Model,92016,2023-03-13,-0.040352997,-0.037681453,-0.036115549,21,100
Market-Adjusted Model,92023,2023-03-13,0.022885095,0.02588123,0.027122543,21,100
Market-Adjusted Model,92024,2023-03-13,0.0236708846,0.026866064,0.0279083327,21,100
Market-Adjusted Model,92025,2023-03-13,0.0375585316,0.0415109344,0.0417959797,21,100
Market-Adjusted Model,92026,2023-03-13,0.0316180568,0.0345469154,0.0358555049,21,100
Market-Adjusted Model,92027,2023-03-13,0.0039942593,0.0068869242,0.0082317073,21,100
Market-Adjusted Model,92029,2023-03-13,-0.073949136,-0.069518564,-0.069711688,21,100
Market-Adjusted Model,92032,2023-03-13,0.0123825014,0.0088131813,0.0087357742,4,100
Market-Adjusted Model,92035,2023-03-13,-0.269162234,-0.286235919,-0.264924786,21,100
Market-Adjusted Model,92040,2023-03-13,-0.143078139,-0.145823297,-0.138840691,21,100
Market-Adjusted Model,92041,2023-03-13,0.0326441964,0.0397854894,0.0368816445,21,100
Market-Adjusted Model,92043,2023-03-13,-0.07788384,-0.067346453,-0.073646392,21,100
Market-Adjusted Model,92050,2023-03-13,0.0699167185,0.0776673538,0.0741541666,21,100
Market-Adjusted Model,92052,2023-03-13,-0.067055361,-0.06234402,-0.062817913,21,100
Market-Adjusted Model,92058,2023-03-13,-0.031443524,-0.027522254,-0.027206075,21,100
Market-Adjusted Model,92060,2023-03-13,-0.080675563,-0.077982109,-0.076438115,21,100
Market-Adjusted Model,92061,2023-03-13,-0.134435419,-0.136660898,-0.130197971,21,100
Market-Adjusted Model,92064,2023-03-13,-0.083722576,-0.081180565,-0.079485127,21,100
Market-Adjusted Model,92089,2023-03-13,0.1382059085,0.1372977874,0.1424433566,21,100
Market-Adjusted Model,92090,2023-03-13,-0.090065387,-0.087189083,-0.085827939,21,100
Market-Adjusted Model,92091,2023-03-13,-0.089635824,-0.084671994,-0.085398376,21,100
Market-Adjusted Model,92095,2023-03-13,0.0980966458,0.1085588554,0.1023340939,21,100
Market-Adjusted Model,92096,2023-03-13,-0.003475843,0.0023111261,0.000761605,21,100
Market-Adjusted Model,92097,2023-03-13,-0.423495931,-0.516270388,-0.419258483,21,100
Market-Adjusted Model,92102,2023-03-13,-0.008474563,0.0185558966,-0.004237115,21,100
Market-Adjusted Model,92108,2023-03-13,-0.054682185,-0.043962074,-0.050444737,21,100
Market-Adjusted Model,92110,2023-03-13,-0.036173352,-0.032347794,-0.031935904,21,100
Market-Adjusted Model,92111,2023-03-13,-0.112693069,-0.111411475,-0.108455621,21,100
Market-Adjusted Model,92118,2023-03-13,2.286995E-9,0.0131428384,0.0042374504,21,100
Market-Adjusted Model,92120,2023-03-13,-0.016871808,0.0146423567,0.0145045403,10,100
Market-Adjusted Model,92121,2023-03-13,-0.158884345,-0.161905084,-0.154646897,21,100
Market-Adjusted Model,92123,2023-03-13,-0.021273736,-0.017523487,-0.017036288,21,100
Market-Adjusted Model,92125,2023-03-13,-0.029639446,-0.02591074,-0.025401998,21,100
Market-Adjusted Model,92130,2023-03-13,-0.330499457,-0.376107961,-0.326262009,21,100
Market-Adjusted Model,92131,2023-03-13,0.0218977809,0.0348191292,0.026135229,21,100
Market-Adjusted Model,92135,2023-03-13,-0.030246144,-0.024952618,-0.026008696,21,100
Market-Adjusted Model,92136,2023-03-13,-0.022599407,-0.018534188,-0.018361959,21,100
Market-Adjusted Model,92140,2023-03-13,-0.020471769,-0.015812726,-0.016234321,21,100
Market-Adjusted Model,92141,2023-03-13,0.0190467877,0.0232818778,0.0232842358,21,100
Market-Adjusted Model,92143,2023-03-13,-0.030211455,-0.021066982,-0.025974007,21,100
Market-Adjusted Model,92152,2023-03-13,-0.045444763,-0.041816507,-0.041207314,21,100
Market-Adjusted Model,92157,2023-03-13,-0.002311316,0.0021411546,0.0019261323,21,100
Market-Adjusted Model,92170,2023-03-13,-0.049862135,-0.045986602,-0.045624687,21,100
Market-Adjusted Model,92172,2023-03-13,-0.134703226,-0.132917231,-0.130465778,21,100
Market-Adjusted Model,92173,2023-03-13,-0.005402832,-0.001614986,-0.001165384,21,100
Market-Adjusted Model,92181,2023-03-13,0.046753239,0.054822066,0.050990687,21,100
Market-Adjusted Model,92187,2023-03-13,0.0002750289,0.0046470615,0.004512477,21,100
Market-Adjusted Model,92189,2023-03-13,0.0043114406,0.0079214559,0.0085488887,21,100
Market-Adjusted Model,92203,2023-03-13,0.0296007623,0.0343048863,0.0338382103,21,100
Market-Adjusted Model,92213,2023-03-13,0.3696763368,0.3889412892,0.3739137849,21,100
Market-Adjusted Model,92220,2023-03-13,0.0450358914,0.0506105773,0.0492733395,21,100
Market-Adjusted Model,92221,2023-03-13,0.0301760196,0.0376235787,0.0344134677,21,100
Market-Adjusted Model,92222,2023-03-13,0.0396000089,0.0587737986,0.043837457,21,100
Market-Adjusted Model,92230,2023-03-13,-0.115642472,-0.106347602,-0.111405024,21,100
Market-Adjusted Model,92240,2023-03-13,-0.101130744,-0.101565288,-0.096893296,21,100
Market-Adjusted Model,92245,2023-03-13,-0.121572209,-0.118884365,-0.117334761,21,100
Market-Adjusted Model,92246,2023-03-13,-0.053489703,-0.049232443,-0.049252255,21,100
Market-Adjusted Model,92247,2023-03-13,-0.039247874,-0.035094851,-0.035010425,21,100
Market-Adjusted Model,92248,2023-03-13,-0.006258317,0.0219093465,-0.002020869,21,100
Market-Adjusted Model,92249,2023-03-13,-0.044748737,-0.041869749,-0.040511288,21,100
Market-Adjusted Model,92251,2023-03-13,-0.050187843,-0.047354992,-0.045950394,21,100
Market-Adjusted Model,92252,2023-03-13,-0.245370408,-0.263244692,-0.24113296,21,100
Market-Adjusted Model,92257,2023-03-13,0.0856330999,0.0886871912,0.089870548,21,100
Market-Adjusted Model,92261,2023-03-13,-0.047017573,-0.043551889,-0.042780124,21,100
Market-Adjusted Model,92271,2023-03-13,-0.069180409,-0.067053554,-0.064942961,21,100
Market-Adjusted Model,92273,2023-03-13,0.0198449058,0.0226410464,0.0240823539,21,100
Market-Adjusted Model,92274,2023-03-13,-0.049488262,-0.045863606,-0.045250814,21,100
Market-Adjusted Model,92279,2023-03-13,0.0021219494,0.0059685067,0.0063593975,21,100
Market-Adjusted Model,92280,2023-03-13,-0.006012716,-0.001953486,-0.001775268,21,100
Market-Adjusted Model,92291,2023-03-13,0.0247262371,0.0274247183,0.0289636852,21,100
Market-Adjusted Model,92293,2023-03-13,-0.052631537,-0.048742082,-0.048394089,21,100
Market-Adjusted Model,92294,2023-03-13,-0.203389838,-0.203042465,-0.19915239,21,100
Market-Adjusted Model,92301,2023-03-13,0.0819462132,0.0893445926,0.0861836613,21,100
Market-Adjusted Model,92303,2023-03-13,-0.073855553,-0.060343145,-0.069618105,21,100
Market-Adjusted Model,92309,2023-03-13,-0.029677998,-0.022853591,-0.02544055,21,100
Market-Adjusted Model,92318,2023-03-13,-0.094750768,-0.090751595,-0.09051332,21,100
Market-Adjusted Model,92322,2023-03-13,0.0008846727,0.00477137,0.0051221208,21,100
Market-Adjusted Model,92326,2023-03-13,0.0046720855,0.0176956486,0.0089095336,21,100
Market-Adjusted Model,92336,2023-03-13,0.0200898531,0.0228907903,0.0243273012,21,100
Market-Adjusted Model,92337,2023-03-13,0.0228320711,0.0255689569,0.0270695192,21,100
Market-Adjusted Model,92343,2023-03-13,-0.058727158,-0.053141561,-0.05448971,21,100
Market-Adjusted Model,92345,2023-03-13,-0.228972006,-0.225403338,-0.224734558,21,100
Market-Adjusted Model,92347,2023-03-13,0.0242315966,0.0270003264,0.0284690447,21,100
Market-Adjusted Model,92348,2023-03-13,0.0250867703,0.0278055862,0.0293242184,21,100
Market-Adjusted Model,92349,2023-03-13,0.0242466872,0.0270373876,0.0284841353,21,100
Market-Adjusted Model,92350,2023-03-13,0.0357838192,0.0391013895,0.0400212673,21,100
Market-Adjusted Model,92351,2023-03-13,-0.00185342,0.0015695495,0.0023840286,21,100
Market-Adjusted Model,92352,2023-03-13,-0.013944239,-0.005021954,-0.009706791,21,100
Market-Adjusted Model,92353,2023-03-13,-0.004828016,-0.000437889,-0.000590568,21,100
Market-Adjusted Model,92355,2023-03-13,-0.011445396,-0.00109041,-0.007207948,21,100
Market-Adjusted Model,92357,2023-03-13,0.0175228586,0.0203099148,0.0217603067,21,100
Market-Adjusted Model,92360,2023-03-13,0.044921035,0.0475303816,0.0491584831,21,100
Market-Adjusted Model,92377,2023-03-13,-0.003202261,0.0002674958,0.0010351874,21,100
Market-Adjusted Model,92379,2023-03-13,-0.015419387,-0.009807824,-0.011181939,21,100
Market-Adjusted Model,92380,2023-03-13,-0.167464142,-0.170452356,-0.163226694,21,100
Market-Adjusted Model,92385,2023-03-13,-0.151376116,-0.153998066,-0.147138668,21,100
Market-Adjusted Model,92390,2023-03-13,-0.040555829,-0.037232666,-0.036318381,21,100
Market-Adjusted Model,92396,2023-03-13,-0.001425476,0.0089234054,0.002811972,21,100
Market-Adjusted Model,92397,2023-03-13,-0.001974139,0.0023451551,0.0022633094,21,100
Market-Adjusted Model,92398,2023-03-13,0.0221936907,0.0271892905,0.0264311388,21,100
Market-Adjusted Model,92400,2023-03-13,-0.344106485,-0.399891838,-0.339869037,21,100
Market-Adjusted Model,92402,2023-03-13,0.0428246147,0.0479196307,0.0470620628,21,100
Market-Adjusted Model,92405,2023-03-13,0.0504003836,0.0719581,0.0546378317,21,100
Market-Adjusted Model,92407,2023-03-13,0.0017221295,0.0046253571,0.0059595776,21,100
Market-Adjusted Model,92408,2023-03-13,0.0016795064,0.0047220076,0.0059169545,21,100
Market-Adjusted Model,92409,2023-03-13,-0.032625684,-0.017401081,-0.028388235,21,100
Market-Adjusted Model,92410,2023-03-13,-0.058471128,-0.05263454,-0.05423368,21,100
Market-Adjusted Model,92411,2023-03-13,-0.009651301,-0.001678529,-0.005413853,21,100
Market-Adjusted Model,92412,2023-03-13,-0.000926929,0.0033042868,0.0033105186,21,100
Market-Adjusted Model,92426,2023-03-13,-0.117254165,-0.117970963,-0.113016717,21,100
Market-Adjusted Model,92427,2023-03-13,0.4070797176,0.4990779139,0.4113171657,21,100
Market-Adjusted Model,92428,2023-03-13,-0.566119267,-0.607070625,-0.561881819,21,100
Market-Adjusted Model,92432,2023-03-13,0.019369897,0.0246590965,0.023607345,21,100
Market-Adjusted Model,92439,2023-03-13,-0.048918199,-0.046135334,-0.04468075,21,100
Market-Adjusted Model,92441,2023-03-13,-0.03556716,-0.030815864,-0.031329711,21,100
Market-Adjusted Model,92443,2023-03-13,-0.169052522,-0.175180099,-0.164815074,21,100
Market-Adjusted Model,92456,2023-03-13,-0.109999977,-0.071174418,-0.105762529,21,100
Market-Adjusted Model,92466,2023-03-13,-0.040404061,-0.03202812,-0.036166613,21,100
Market-Adjusted Model,92467,2023-03-13,-0.043795665,-0.034670797,-0.039558216,21,100
Market-Adjusted Model,92468,2023-03-13,-0.141973465,-0.131147718,-0.137736016,21,100
Market-Adjusted Model,92469,2023-03-13,-0.142436221,-0.148266087,-0.138198773,21,100
Market-Adjusted Model,92470,2023-03-13,-0.135520814,-0.132027082,-0.131283366,21,100
Market-Adjusted Model,92471,2023-03-13,-0.358156833,-0.406409738,-0.353919385,21,100
Market-Adjusted Model,92475,2023-03-13,0.1726735491,0.2113950856,0.1769109972,21,100
Market-Adjusted Model,92477,2023-03-13,-0.07106274,-0.065476276,-0.066825292,21,100
Market-Adjusted Model,92486,2023-03-13,-0.467342643,-0.523747164,-0.463105195,21,100
Market-Adjusted Model,92488,2023-03-13,0.0296335289,0.0326741784,0.033870977,21,100
Market-Adjusted Model,92489,2023-03-13,0.001255881,0.005419196,0.0054933291,21,100
Market-Adjusted Model,92490,2023-03-13,-0.011766689,-0.007759114,-0.007529241,21,100
Market-Adjusted Model,92491,2023-03-13,0.0028424555,0.0061012277,0.0070799036,21,100
Market-Adjusted Model,92492,2023-03-13,-0.006421298,-0.002774553,-0.00218385,21,100
Market-Adjusted Model,92493,2023-03-13,-0.08854047,-0.085113535,-0.084303022,21,100
Market-Adjusted Model,92496,2023-03-13,0.0203195259,0.0231147138,0.024556974,21,100
Market-Adjusted Model,92498,2023-03-13,0.0095864957,0.0134668446,0.0138239438,21,100
Market-Adjusted Model,92499,2023-03-13,0.0126728358,0.0170224895,0.0169102839,21,100
Market-Adjusted Model,92500,2023-03-13,0.013902114,0.0178294052,0.0181395621,21,100
Market-Adjusted Model,92502,2023-03-13,-0.043709375,-0.030946692,-0.039471927,21,100
Market-Adjusted Model,92509,2023-03-13,-0.042780483,-0.035462974,-0.038543035,21,100
Market-Adjusted Model,92511,2023-03-13,0.0371808872,0.0426806418,0.0414183352,21,100
Market-Adjusted Model,92512,2023-03-13,0.0550895019,0.058172592,0.05932695,21,100
Market-Adjusted Model,92513,2023-03-13,-0.02618019,-0.022438078,-0.021942742,21,100
Market-Adjusted Model,92514,2023-03-13,0.0153413912,0.0192884579,0.0195788393,21,100
Market-Adjusted Model,92517,2023-03-13,-0.302364855,-0.348485923,-0.298127407,21,100
Market-Adjusted Model,92518,2023-03-13,0.0087719616,0.0199568904,0.0130094097,21,100
Market-Adjusted Model,92520,2023-03-13,-0.026737922,0.0262705393,-0.022500474,21,100
Market-Adjusted Model,92521,2023-03-13,-0.215953246,-0.223513628,-0.211715798,21,100
Market-Adjusted Model,92528,2023-03-13,-0.057649716,-0.053389254,-0.053412268,21,100
Market-Adjusted Model,92536,2023-03-13,0.0844180397,0.0946850599,0.0886554878,21,100
Market-Adjusted Model,92537,2023-03-13,-0.007605914,-0.002467944,-0.003368466,21,100
Market-Adjusted Model,92539,2023-03-13,0.0291515133,0.0319207135,0.0333889614,21,100
Market-Adjusted Model,92542,2023-03-13,-0.068095396,-0.064187666,-0.063857948,21,100
Market-Adjusted Model,92543,2023-03-13,-0.092134803,-0.087910157,-0.087897355,21,100
Market-Adjusted Model,92550,2023-03-13,-0.048406782,-0.044055468,-0.044169334,21,100
Market-Adjusted Model,92557,2023-03-13,-0.078870806,-0.053430724,-0.074633358,21,100
Market-Adjusted Model,92570,2023-03-13,-0.095636831,-0.091236776,-0.091399383,21,100
Market-Adjusted Model,92571,2023-03-13,-0.183908072,-0.170897062,-0.179670624,21,100
Market-Adjusted Model,92572,2023-03-13,0.0106763086,0.0135540196,0.0149137567,21,100
Market-Adjusted Model,92577,2023-03-13,0.0040611366,0.0075316299,0.0082985847,21,100
Market-Adjusted Model,92580,2023-03-13,0.0451702309,0.0511547672,0.049407679,21,100
Market-Adjusted Model,92581,2023-03-13,-0.013968271,-0.010285633,-0.009730823,21,100
Market-Adjusted Model,92583,2023-03-13,0.0200018196,0.0288261166,0.0242392677,21,100
Market-Adjusted Model,92585,2023-03-13,0.0023820244,0.0063743304,0.0066194725,21,100
Market-Adjusted Model,92586,2023-03-13,0.0035994486,0.0077426209,0.0078368967,21,100
Market-Adjusted Model,92588,2023-03-13,-0.039242975,-0.030498249,-0.035005526,21,100
Market-Adjusted Model,92589,2023-03-13,0.112554115,0.1160440285,0.1167915631,21,100
Market-Adjusted Model,92593,2023-03-13,-0.204135795,-0.215184923,-0.199898347,21,100
Market-Adjusted Model,92594,2023-03-13,-0.301169572,-0.342023845,-0.296932124,21,100
Market-Adjusted Model,92596,2023-03-13,-0.01200784,-0.005668235,-0.007770392,21,100
Market-Adjusted Model,92597,2023-03-13,-0.025235579,-0.018702026,-0.020998131,21,100
Market-Adjusted Model,92598,2023-03-13,0.0024930792,0.0063576729,0.0067305273,21,100
Market-Adjusted Model,92599,2023-03-13,0.0239354802,0.0283985219,0.0281729283,21,100
Market-Adjusted Model,92600,2023-03-13,-0.016904745,-0.009446845,-0.012667296,21,100
Market-Adjusted Model,92601,2023-03-13,-0.089352401,-0.079695206,-0.085114953,21,100
Market-Adjusted Model,92602,2023-03-13,-0.047746411,-0.044720756,-0.043508963,21,100
Market-Adjusted Model,92603,2023-03-13,-0.016406435,-0.012747526,-0.012168987,21,100
Market-Adjusted Model,92606,2023-03-13,0.0212632575,0.0277544123,0.0255007056,21,100
Market-Adjusted Model,92608,2023-03-13,0.0392499105,0.0421950446,0.0434873586,21,100
Market-Adjusted Model,92611,2023-03-13,0.0102937602,0.0144133931,0.0145312083,21,100
Market-Adjusted Model,92614,2023-03-13,0.0008476607,0.0063250467,0.0050851088,21,100
Market-Adjusted Model,92619,2023-03-13,-0.086230882,-0.076575324,-0.081993434,21,100
Market-Adjusted Model,92621,2023-03-13,-0.144728401,-0.142269903,-0.140490953,21,100
Market-Adjusted Model,92635,2023-03-13,-0.184746585,-0.181277352,-0.180509137,21,100
Market-Adjusted Model,92644,2023-03-13,-0.124127854,-0.126068999,-0.119890406,21,100
Market-Adjusted Model,92648,2023-03-13,-0.098369495,-0.098083793,-0.094132047,21,100
Market-Adjusted Model,92655,2023-03-13,-0.001450825,0.0023821906,0.0027866227,21,100
Market-Adjusted Model,92662,2023-03-13,-0.071610947,-0.063572349,-0.067373499,21,100
Market-Adjusted Model,92664,2023-03-13,-0.066477419,-0.062476979,-0.062239971,21,100
Market-Adjusted Model,92665,2023-03-13,0.0605187381,0.0711914893,0.0647561862,21,100
Market-Adjusted Model,92666,2023-03-13,-0.069518232,-0.067056118,-0.065280784,21,100
